title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"3467",703,Done,0.235,-3.44921,"glide-grid_Sa3ANT_avrg",-5.06161,0,-0.543583,-0,-1.41027,-8.81259,-16.7395,0.306111,-0.462321,-28.1554,-25.5521,12.3836
"3467",704,Done,0.234,-5.36047,"glide-grid_Sa3ANT_avrg",-7.05737,-0.206543,-0.312577,-0,-1.71527,-16.0961,-26.6597,0.306111,-0.325324,-63.1472,-42.7558,8.39342
"3467",705,Done,0.25,-2.93685,"glide-grid_Sa3ANT_avrg",-4.92615,-0.347912,-0.279204,-0,-0.880269,9.39041,-25.2094,0.306111,-0.412994,-22.0803,-15.819,28.0476
"3467",706,"GRID-ENERGY MIN FAILED",0.218,,,,,,,,,,,,,,
"3467",707,Done,0.282,-3.09969,"glide-grid_Sa3ANT_avrg",-4.60929,-0.297955,-0.493716,-0,-1.18527,9.54176,-20.6692,0.306111,-0.315179,-26.7976,-11.1274,3.60942
"3467",708,Done,0.313,-5.144,"glide-grid_Sa3ANT_avrg",-6.7564,-0.0280988,-0.574166,-0,-1.20892,-16.4199,-38.6818,0.306111,-0.430326,-96.5918,-55.1017,12.613
"3467",709,Done,0.265,-5.16921,"glide-grid_Sa3ANT_avrg",-6.86611,-0.350936,-0.392228,-0,-1.43884,-11.2499,-36.6064,0.306111,-0.427722,-78.053,-47.8563,19.5375
"3467",710,"NO POSES STORED FOR LIGAND",0.25,,,,,,,,,,,,,,
"3467",711,Done,0.297,-4.96534,"glide-grid_Sa3ANT_avrg",-5.14104,0,-0.71975,-0,-1.0984,17.802,-35.5563,0.304943,-0.517932,-13.8973,-17.7543,8.08166
"3467",712,Done,0.219,-5.57894,"glide-grid_Sa3ANT_avrg",-7.08854,-0.532959,-0.674231,-0,-1.18527,-12.6188,-31.7806,0.306111,-0.371249,-74.8599,-44.3994,14.7116
"3467",713,Done,0.266,-3.03444,"glide-grid_Sa3ANT_avrg",-4.64684,-0.0872192,-0.230527,-0,-0.125269,-18.5977,-22.2236,0.437301,-0.377693,-56.5023,-40.8213,10.4517
