title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"Pinocembrin",594,Done,0.829,-3.95006,"glide-grid_Ab3ANT_avrg",-3.95006,-0.259514,-0.159192,-0,0,-52.8807,-5.79469,0.173554,-0.191673,-70.9253,-58.6754,8.68425
"Pinocembrin",595,Done,0.921,-5.83085,"glide-grid_Ab3ANT_avrg",-5.83085,-0.213648,-0.2,-0,0,-44.8072,-21.246,0.173554,-0.1635,-90.4453,-66.0532,13.3117
"Pinocembrin",596,Done,0.766,-4.86959,"glide-grid_Ab3ANT_avrg",-4.86959,-0.491154,-0.00668714,-0,-0.00379485,-54.4353,-11.0154,0.173554,-0.167436,-79.9667,-65.4507,9.45371
"Pinocembrin",597,Done,0.844,-5.33786,"glide-grid_Ab3ANT_avrg",-5.33786,-0.149889,-0.0561804,-0,-0.252188,-39.9915,-19.0552,0.121488,-0.143228,-82.1307,-59.0467,11.5308
"Pinocembrin",598,Done,0.781,-4.32807,"glide-grid_Ab3ANT_avrg",-4.32807,-0.245582,0,-0,0,-52.3399,-9.39742,0.121488,-0.177363,-75.5483,-61.7373,8.19483
"Pinocembrin",599,Done,0.75,-5.07391,"glide-grid_Ab3ANT_avrg",-5.07391,-0.138102,-0.2,-0,-0.0235517,-35.8819,-19.7818,0.121488,-0.0723793,-74.5509,-55.6637,14.5032
"Pinocembrin",600,Done,0.781,-6.33662,"glide-grid_Ab3ANT_avrg",-6.33662,-0.314359,-0.111017,-0,0,-41.8265,-25.8059,0.173554,-0.122588,-87.7406,-67.6324,26.2057
"Pinocembrin",601,Done,0.75,-4.02899,"glide-grid_Ab3ANT_avrg",-4.02899,-0.571591,-0.0174503,-0,-0.0549368,-50.097,-6.00808,0.173554,-0.152498,-64.1085,-56.1051,7.60576
"Pinocembrin",602,Done,0.813,-4.86505,"glide-grid_Ab3ANT_avrg",-4.86505,-0.415048,-0.16,-0,-0.028413,-51.6033,-11.1526,0.173554,-0.182081,-80.7675,-62.7559,5.55589
"Pinocembrin",603,Done,0.781,-4.42063,"glide-grid_Ab3ANT_avrg",-4.42063,-0.0601419,-0.0909806,-0,0,-41.788,-14.3421,0.173554,-0.20235,-72.2586,-56.13,9.64662
"Pinocembrin",604,Done,0.813,-4.19865,"glide-grid_Ab3ANT_avrg",-4.19865,-0.0813637,0,-0,0,-41.8156,-13.5348,0.173554,-0.169841,-70.9184,-55.3504,1.56082
"Pinocembrin",605,Done,0.688,-5.22847,"glide-grid_Ab3ANT_avrg",-5.22847,-0.127141,-0.204203,-0,-0.0184506,-17.9741,-33.444,0.173554,-0.153522,-60.9876,-51.4182,12.6441
"Pinocembrin",606,Done,0.75,-5.78633,"glide-grid_Ab3ANT_avrg",-5.78633,-1.00317,-0.143273,-0,-0.0772245,-60.5548,-10.1125,0.173554,-0.191611,-95.0884,-70.6672,4.43139
"Pinocembrin",607,Done,0.672,-4.13487,"glide-grid_Ab3ANT_avrg",-4.13487,-0.410295,-0.104966,-0,0,-42.8523,-9.9673,0.173554,-0.155449,-61.2259,-52.8196,11.2132
"Pinocembrin",608,Done,0.813,-6.4367,"glide-grid_Ab3ANT_avrg",-6.4367,-0.474835,-0.168353,-0,-0.000960706,-47.8796,-22.3412,0.173554,-0.220947,-102.443,-70.2208,16.0614
"Pinocembrin",609,Done,0.75,-4.34454,"glide-grid_Ab3ANT_avrg",-4.34454,-0.611503,-0.00406273,-0,-0.0342158,-48.58,-8.77018,0.173554,-0.123782,-66.8025,-57.3502,8.59538
"Pinocembrin",610,Done,0.875,-5.99263,"glide-grid_Ab3ANT_avrg",-5.99263,-0.190584,0,-0,-0.179028,-45.0965,-22.5224,0.173554,-0.163384,-96.4916,-67.6189,10.6596
"Pinocembrin",611,Done,0.86,-4.18704,"glide-grid_Ab3ANT_avrg",-4.18704,-0.12501,-0.0219541,-0,0,-34.0568,-15.2506,0.173554,-0.223196,-55.048,-49.3074,10.3817
"Pinocembrin",612,Done,0.843,-4.49915,"glide-grid_Ab3ANT_avrg",-4.49915,0,0,-0,0,-41.9021,-16.0964,0.173554,-0.163138,-75.2971,-57.9985,2.0579
"Pinocembrin",613,Done,0.672,-4.4644,"glide-grid_Ab3ANT_avrg",-4.4644,-0.571717,-0.0928558,-0,-0.0250908,-42.1493,-11.5401,0.173554,-0.109804,-68.2204,-53.6895,5.50741
"Pinocembrin",614,Done,0.828,-4.8569,"glide-grid_Ab3ANT_avrg",-4.8569,-0.692223,0,-0,-0.0121361,-47.6393,-11.9975,0.173554,-0.14451,-74.8534,-59.6368,10.0321
"Pinocembrin",615,Done,0.75,-3.7466,"glide-grid_Ab3ANT_avrg",-3.7466,-1.14664,-0.0256551,-0,-0.0623569,-49.3245,-0.653637,0.173554,-0.121232,-57.2046,-49.9782,3.69632
"Pinocembrin",616,Done,0.828,-5.36443,"glide-grid_Ab3ANT_avrg",-5.36443,-0.0203224,0,-0,0,-38.9982,-23.1283,0.173554,-0.0985025,-80.1319,-62.1266,14.3298
"Pinocembrin",617,Done,0.735,-3.35007,"glide-grid_Ab3ANT_avrg",-3.35007,-0.23693,0,-0,-0.0769773,-35.5564,-9.23361,0.173554,-0.0468492,-48.3775,-44.7901,10.5265
"Pinocembrin",618,Done,0.734,-6.49381,"glide-grid_Ab3ANT_avrg",-6.49381,-0.643502,-0.189222,-0,0,-54.6311,-19.5461,0.173554,-0.171179,-99.8887,-74.1772,13.3269
"Pinocembrin",619,Done,0.797,-5.72952,"glide-grid_Ab3ANT_avrg",-5.72952,-0.0254374,-0.186614,-0,0,-32.7466,-25.952,0.121488,-0.10883,-83.4719,-58.6986,10.1178
"Pinocembrin",620,Done,0.844,-5.05307,"glide-grid_Ab3ANT_avrg",-5.05307,-0.552144,-0.152,-0,0,-37.4067,-16.7045,0.121488,-0.09439,-68.6625,-54.1113,10.0735
"Pinocembrin",621,Done,0.812,-4.48596,"glide-grid_Ab3ANT_avrg",-4.48596,-0.434328,0,-0,0,-50.5387,-10.1709,0.173554,-0.172606,-74.5301,-60.7097,5.27452
"Pinocembrin",622,Done,0.703,-6.83289,"glide-grid_Ab3ANT_avrg",-6.83289,-0.860595,-0.254913,-0,0,-55.5737,-19.4174,0.173554,-0.199644,-103.454,-74.9911,13.0492
"Pinocembrin",623,Done,0.781,-6.16337,"glide-grid_Ab3ANT_avrg",-6.16337,-0.676106,-0.0805577,-0,-0.53,-45.1403,-17.7603,0.121488,-0.0771302,-96.0852,-62.9006,7.14495
"Pinocembrin",624,Done,0.797,-5.38058,"glide-grid_Ab3ANT_avrg",-5.38058,0,-0.00709435,-0,0,-41.6069,-22.3451,0.173554,-0.114931,-80.6574,-63.9519,16.595
"Pinocembrin",625,Done,0.782,-5.1659,"glide-grid_Ab3ANT_avrg",-5.1659,-0.0919845,-0.209412,-0,0,-47.324,-16.323,0.173554,-0.223401,-85.7946,-63.647,9.81231
"Pinocembrin",626,Done,0.703,-3.95006,"glide-grid_Ab3ANT_avrg",-3.95006,-0.259514,-0.159192,-0,0,-52.8807,-5.79469,0.173554,-0.191673,-70.9253,-58.6754,8.68425
"Pinocembrin",627,Done,0.828,-5.83085,"glide-grid_Ab3ANT_avrg",-5.83085,-0.213648,-0.2,-0,0,-44.8072,-21.246,0.173554,-0.1635,-90.4453,-66.0532,13.3117
"Pinocembrin",628,Done,0.672,-4.79792,"glide-grid_Ab3ANT_avrg",-4.79792,-0.467281,0,-0,-0.00299534,-53.9718,-10.9226,0.173554,-0.16422,-79.2225,-64.8943,9.2984
"Pinocembrin",629,Done,0.844,-5.361,"glide-grid_Ab3ANT_avrg",-5.361,-0.157806,-0.0215965,-0,-0.254055,-39.2038,-19.6689,0.121488,-0.138503,-82.1821,-58.8727,11.1819
"Pinocembrin",630,Done,0.781,-4.32807,"glide-grid_Ab3ANT_avrg",-4.32807,-0.245582,0,-0,0,-52.3399,-9.39742,0.121488,-0.177363,-75.5483,-61.7373,8.19483
"Pinocembrin",631,Done,0.828,-5.07391,"glide-grid_Ab3ANT_avrg",-5.07391,-0.138102,-0.2,-0,-0.0235517,-35.8819,-19.7818,0.121488,-0.0723793,-74.5509,-55.6637,14.5032
"Pinocembrin",632,Done,0.829,-6.33662,"glide-grid_Ab3ANT_avrg",-6.33662,-0.314359,-0.111017,-0,0,-41.8265,-25.8059,0.173554,-0.122588,-87.7406,-67.6324,26.2057
"Pinocembrin",633,Done,0.75,-4.20807,"glide-grid_Ab3ANT_avrg",-4.20807,-0.602666,-0.0243098,-0,-0.0633816,-50.2583,-6.85428,0.173554,-0.150208,-65.5895,-57.1126,8.37967
"Pinocembrin",634,Done,0.703,-4.86505,"glide-grid_Ab3ANT_avrg",-4.86505,-0.415048,-0.16,-0,-0.028413,-51.6033,-11.1526,0.173554,-0.182081,-80.7675,-62.7559,5.55589
"Pinocembrin",635,Done,0.703,-4.21575,"glide-grid_Ab3ANT_avrg",-4.21575,-0.127804,-0.0535414,-0,0,-43.6331,-12.2187,0.173554,-0.1935,-71.6945,-55.8518,8.914
"Pinocembrin",636,Done,0.812,-4.19471,"glide-grid_Ab3ANT_avrg",-4.19471,-0.0477981,0,-0,0,-41.3568,-13.8092,0.173554,-0.181253,-70.3035,-55.166,2.227
"Pinocembrin",637,Done,0.719,-5.22847,"glide-grid_Ab3ANT_avrg",-5.22847,-0.127141,-0.204203,-0,-0.0184506,-17.9741,-33.444,0.173554,-0.153522,-60.9876,-51.4182,12.6441
"Pinocembrin",638,Done,0.781,-5.78633,"glide-grid_Ab3ANT_avrg",-5.78633,-1.00317,-0.143273,-0,-0.0772245,-60.5548,-10.1125,0.173554,-0.191611,-95.0884,-70.6672,4.43139
"Pinocembrin",639,Done,0.703,-4.13487,"glide-grid_Ab3ANT_avrg",-4.13487,-0.410295,-0.104966,-0,0,-42.8523,-9.9673,0.173554,-0.155449,-61.2259,-52.8196,11.2132
"Pinocembrin",640,Done,0.766,-6.4367,"glide-grid_Ab3ANT_avrg",-6.4367,-0.474835,-0.168353,-0,-0.000960706,-47.8796,-22.3412,0.173554,-0.220947,-102.443,-70.2208,16.0614
"Pinocembrin",641,Done,0.703,-4.34454,"glide-grid_Ab3ANT_avrg",-4.34454,-0.611503,-0.00406273,-0,-0.0342158,-48.58,-8.77018,0.173554,-0.123782,-66.8025,-57.3502,8.59538
"Pinocembrin",642,Done,0.828,-5.68622,"glide-grid_Ab3ANT_avrg",-5.68622,-0.184658,0,-0,-0.151539,-50.0791,-18.9933,0.173554,-0.170631,-96.4603,-69.0724,10.3201
"Pinocembrin",643,Done,0.859,-4.18704,"glide-grid_Ab3ANT_avrg",-4.18704,-0.12501,-0.0219541,-0,0,-34.0568,-15.2506,0.173554,-0.223196,-55.048,-49.3074,10.3817
"Pinocembrin",644,Done,0.813,-4.44297,"glide-grid_Ab3ANT_avrg",-4.44297,0,0,-0,0,-42.4723,-15.5128,0.173554,-0.165985,-75.0399,-57.9851,2.09979
"Pinocembrin",645,Done,0.75,-4.4644,"glide-grid_Ab3ANT_avrg",-4.4644,-0.571717,-0.0928558,-0,-0.0250908,-42.1493,-11.5401,0.173554,-0.109804,-68.2204,-53.6895,5.50741
"Pinocembrin",646,Done,0.734,-5.61107,"glide-grid_Ab3ANT_avrg",-5.61107,-0.180144,0,-0,-0.156769,-50.8623,-18.2282,0.173554,-0.170367,-92.4328,-69.0905,11.6917
"Pinocembrin",647,Done,0.844,-3.7466,"glide-grid_Ab3ANT_avrg",-3.7466,-1.14664,-0.0256551,-0,-0.0623569,-49.3245,-0.653637,0.173554,-0.121232,-57.2046,-49.9782,3.69632
"Pinocembrin",648,Done,0.734,-5.36443,"glide-grid_Ab3ANT_avrg",-5.36443,-0.0203224,0,-0,0,-38.9982,-23.1283,0.173554,-0.0985025,-80.1319,-62.1266,14.3298
"Pinocembrin",649,Done,0.797,-2.91379,"glide-grid_Ab3ANT_avrg",-2.91379,-0.216531,0,-0,-0.0487141,-36.3224,-6.38907,0.173554,-0.0476154,-46.6813,-42.7115,6.79791
"Pinocembrin",650,Done,0.703,-6.49381,"glide-grid_Ab3ANT_avrg",-6.49381,-0.643502,-0.189222,-0,0,-54.6311,-19.5461,0.173554,-0.171179,-99.8887,-74.1772,13.3269
"Pinocembrin",651,Done,0.828,-5.72952,"glide-grid_Ab3ANT_avrg",-5.72952,-0.0254374,-0.186614,-0,0,-32.7466,-25.952,0.121488,-0.10883,-83.4719,-58.6986,10.1178
"Pinocembrin",652,Done,0.891,-5.05307,"glide-grid_Ab3ANT_avrg",-5.05307,-0.552144,-0.152,-0,0,-37.4067,-16.7045,0.121488,-0.09439,-68.6625,-54.1113,10.0735
"Pinocembrin",653,Done,0.75,-5.47413,"glide-grid_Ab3ANT_avrg",-5.47413,-0.22455,-0.00682499,-0,-0.264202,-39.2955,-20.3693,0.173554,-0.131937,-75.7083,-59.6648,8.40638
"Pinocembrin",654,Done,0.734,-6.66346,"glide-grid_Ab3ANT_avrg",-6.66346,-0.941336,-0.160989,-0,0,-56.9928,-17.862,0.173554,-0.205752,-102.129,-74.8548,12.41
"Pinocembrin",655,Done,0.844,-6.16337,"glide-grid_Ab3ANT_avrg",-6.16337,-0.676106,-0.0805577,-0,-0.53,-45.1403,-17.7603,0.121488,-0.0771302,-96.0852,-62.9006,7.14495
"Pinocembrin",656,Done,0.86,-5.36848,"glide-grid_Ab3ANT_avrg",-5.36848,0,-0.00704428,-0,0,-41.7353,-22.2213,0.173554,-0.115037,-80.597,-63.9566,16.6284
"Pinocembrin",657,Done,0.782,-5.1659,"glide-grid_Ab3ANT_avrg",-5.1659,-0.0919845,-0.209412,-0,0,-47.324,-16.323,0.173554,-0.223401,-85.7946,-63.647,9.81231
"Pinocembrin",658,Done,0.765,-3.95006,"glide-grid_Ab3ANT_avrg",-3.95006,-0.259514,-0.159192,-0,0,-52.8807,-5.79469,0.173554,-0.191673,-70.9253,-58.6754,8.68425
"Pinocembrin",659,Done,0.797,-5.83085,"glide-grid_Ab3ANT_avrg",-5.83085,-0.213648,-0.2,-0,0,-44.8072,-21.246,0.173554,-0.1635,-90.4453,-66.0532,13.3117
"Pinocembrin",660,Done,0.719,-5.06011,"glide-grid_Ab3ANT_avrg",-5.06011,-0.486253,-0.00323716,-0,-0.00304917,-54.59,-12.2996,0.173554,-0.166683,-81.5632,-66.8896,12.4415
"Pinocembrin",661,Done,0.796,-5.361,"glide-grid_Ab3ANT_avrg",-5.361,-0.157806,-0.0215965,-0,-0.254055,-39.2038,-19.6689,0.121488,-0.138503,-82.1821,-58.8727,11.1819
"Pinocembrin",662,Done,0.75,-4.32807,"glide-grid_Ab3ANT_avrg",-4.32807,-0.245582,0,-0,0,-52.3399,-9.39742,0.121488,-0.177363,-75.5483,-61.7373,8.19483
"Pinocembrin",663,Done,0.735,-5.07391,"glide-grid_Ab3ANT_avrg",-5.07391,-0.138102,-0.2,-0,-0.0235517,-35.8819,-19.7818,0.121488,-0.0723793,-74.5509,-55.6637,14.5032
"Pinocembrin",664,Done,0.797,-6.33662,"glide-grid_Ab3ANT_avrg",-6.33662,-0.314359,-0.111017,-0,0,-41.8265,-25.8059,0.173554,-0.122588,-87.7406,-67.6324,26.2057
"Pinocembrin",665,Done,0.703,-4.37055,"glide-grid_Ab3ANT_avrg",-4.37055,-0.69207,-0.0283851,-0,-0.0630595,-48.0251,-8.14464,0.173554,-0.137637,-65.7248,-56.1698,7.17125
"Pinocembrin",666,Done,0.61,-4.86505,"glide-grid_Ab3ANT_avrg",-4.86505,-0.415048,-0.16,-0,-0.028413,-51.6033,-11.1526,0.173554,-0.182081,-80.7675,-62.7559,5.55589
"Pinocembrin",667,Done,0.734,-4.21575,"glide-grid_Ab3ANT_avrg",-4.21575,-0.127804,-0.0535414,-0,0,-43.6331,-12.2187,0.173554,-0.1935,-71.6945,-55.8518,8.914
"Pinocembrin",668,Done,0.844,-4.2543,"glide-grid_Ab3ANT_avrg",-4.2543,-0.0607353,0,-0,0,-41.1031,-14.3386,0.173554,-0.16118,-71.0473,-55.4416,1.6175
"Pinocembrin",669,Done,0.734,-5.22847,"glide-grid_Ab3ANT_avrg",-5.22847,-0.127141,-0.204203,-0,-0.0184506,-17.9741,-33.444,0.173554,-0.153522,-60.9876,-51.4182,12.6441
"Pinocembrin",670,Done,0.656,-5.78633,"glide-grid_Ab3ANT_avrg",-5.78633,-1.00317,-0.143273,-0,-0.0772245,-60.5548,-10.1125,0.173554,-0.191611,-95.0884,-70.6672,4.43139
"Pinocembrin",671,Done,0.64,-4.13487,"glide-grid_Ab3ANT_avrg",-4.13487,-0.410295,-0.104966,-0,0,-42.8523,-9.9673,0.173554,-0.155449,-61.2259,-52.8196,11.2132
"Pinocembrin",672,Done,0.782,-6.4367,"glide-grid_Ab3ANT_avrg",-6.4367,-0.474835,-0.168353,-0,-0.000960706,-47.8796,-22.3412,0.173554,-0.220947,-102.443,-70.2208,16.0614
"Pinocembrin",673,Done,0.672,-4.34454,"glide-grid_Ab3ANT_avrg",-4.34454,-0.611503,-0.00406273,-0,-0.0342158,-48.58,-8.77018,0.173554,-0.123782,-66.8025,-57.3502,8.59538
"Pinocembrin",674,Done,0.75,-5.89457,"glide-grid_Ab3ANT_avrg",-5.89457,-0.199756,0,-0,-0.188396,-45.9375,-21.4755,0.173554,-0.161767,-96.2819,-67.413,10.0472
"Pinocembrin",675,Done,0.859,-4.18704,"glide-grid_Ab3ANT_avrg",-4.18704,-0.12501,-0.0219541,-0,0,-34.0568,-15.2506,0.173554,-0.223196,-55.048,-49.3074,10.3817
"Pinocembrin",676,Done,0.781,-4.48932,"glide-grid_Ab3ANT_avrg",-4.48932,0,0,-0,0,-42.064,-15.9477,0.173554,-0.167514,-74.933,-58.0117,2.70929
"Pinocembrin",677,Done,0.687,-4.4644,"glide-grid_Ab3ANT_avrg",-4.4644,-0.571717,-0.0928558,-0,-0.0250908,-42.1493,-11.5401,0.173554,-0.109804,-68.2204,-53.6895,5.50741
"Pinocembrin",678,Done,0.782,-5.5217,"glide-grid_Ab3ANT_avrg",-5.5217,-0.191624,0,-0,0,-42.6298,-21.6468,0.173554,-0.125114,-85.2003,-64.2766,10.1196
"Pinocembrin",679,Done,0.765,-3.7466,"glide-grid_Ab3ANT_avrg",-3.7466,-1.14664,-0.0256551,-0,-0.0623569,-49.3245,-0.653637,0.173554,-0.121232,-57.2046,-49.9782,3.69632
"Pinocembrin",680,Done,0.735,-5.36443,"glide-grid_Ab3ANT_avrg",-5.36443,-0.0203224,0,-0,0,-38.9982,-23.1283,0.173554,-0.0985025,-80.1319,-62.1266,14.3298
"Pinocembrin",681,Done,0.718,-2.91379,"glide-grid_Ab3ANT_avrg",-2.91379,-0.216531,0,-0,-0.0487141,-36.3224,-6.38907,0.173554,-0.0476154,-46.6813,-42.7115,6.79791
"Pinocembrin",682,Done,0.625,-6.49381,"glide-grid_Ab3ANT_avrg",-6.49381,-0.643502,-0.189222,-0,0,-54.6311,-19.5461,0.173554,-0.171179,-99.8887,-74.1772,13.3269
"Pinocembrin",683,Done,0.766,-5.72952,"glide-grid_Ab3ANT_avrg",-5.72952,-0.0254374,-0.186614,-0,0,-32.7466,-25.952,0.121488,-0.10883,-83.4719,-58.6986,10.1178
"Pinocembrin",684,Done,0.656,-5.05307,"glide-grid_Ab3ANT_avrg",-5.05307,-0.552144,-0.152,-0,0,-37.4067,-16.7045,0.121488,-0.09439,-68.6625,-54.1113,10.0735
"Pinocembrin",685,Done,0.641,-4.48596,"glide-grid_Ab3ANT_avrg",-4.48596,-0.434328,0,-0,0,-50.5387,-10.1709,0.173554,-0.172606,-74.5301,-60.7097,5.27452
"Pinocembrin",686,Done,0.625,-6.80901,"glide-grid_Ab3ANT_avrg",-6.80901,-0.846554,-0.212588,-0,0,-56.5606,-19.32,0.173554,-0.197385,-104.35,-75.8806,12.7587
"Pinocembrin",687,Done,0.734,-6.16337,"glide-grid_Ab3ANT_avrg",-6.16337,-0.676106,-0.0805577,-0,-0.53,-45.1403,-17.7603,0.121488,-0.0771302,-96.0852,-62.9006,7.14495
"Pinocembrin",688,Done,0.735,-5.2764,"glide-grid_Ab3ANT_avrg",-5.2764,0,-0.00701115,-0,0,-42.7869,-21.2789,0.173554,-0.111761,-80.3353,-64.0658,16.3992
"Pinocembrin",689,Done,0.687,-5.1659,"glide-grid_Ab3ANT_avrg",-5.1659,-0.0919845,-0.209412,-0,0,-47.324,-16.323,0.173554,-0.223401,-85.7946,-63.647,9.81231
"Pinocembrin",690,Done,0.578,-3.95006,"glide-grid_Ab3ANT_avrg",-3.95006,-0.259514,-0.159192,-0,0,-52.8807,-5.79469,0.173554,-0.191673,-70.9253,-58.6754,8.68425
"Pinocembrin",691,Done,0.703,-5.83085,"glide-grid_Ab3ANT_avrg",-5.83085,-0.213648,-0.2,-0,0,-44.8072,-21.246,0.173554,-0.1635,-90.4453,-66.0532,13.3117
"Pinocembrin",692,Done,0.625,-4.84665,"glide-grid_Ab3ANT_avrg",-4.84665,-0.463176,0,-0,-0.0039137,-54.0405,-11.2284,0.173554,-0.166831,-79.4886,-65.2688,9.48413
"Pinocembrin",693,Done,0.625,-5.361,"glide-grid_Ab3ANT_avrg",-5.361,-0.157806,-0.0215965,-0,-0.254055,-39.2038,-19.6689,0.121488,-0.138503,-82.1821,-58.8727,11.1819
"Pinocembrin",694,Done,0.641,-4.32807,"glide-grid_Ab3ANT_avrg",-4.32807,-0.245582,0,-0,0,-52.3399,-9.39742,0.121488,-0.177363,-75.5483,-61.7373,8.19483
"Pinocembrin",695,Done,0.687,-5.07391,"glide-grid_Ab3ANT_avrg",-5.07391,-0.138102,-0.2,-0,-0.0235517,-35.8819,-19.7818,0.121488,-0.0723793,-74.5509,-55.6637,14.5032
"Pinocembrin",696,Done,0.625,-6.33662,"glide-grid_Ab3ANT_avrg",-6.33662,-0.314359,-0.111017,-0,0,-41.8265,-25.8059,0.173554,-0.122588,-87.7406,-67.6324,26.2057
"Pinocembrin",697,Done,0.516,-4.13954,"glide-grid_Ab3ANT_avrg",-4.13954,-0.586004,-0.0207926,-0,-0.0626138,-49.5732,-6.76289,0.173554,-0.150588,-64.8843,-56.3361,7.74452
"Pinocembrin",698,Done,0.609,-4.86505,"glide-grid_Ab3ANT_avrg",-4.86505,-0.415048,-0.16,-0,-0.028413,-51.6033,-11.1526,0.173554,-0.182081,-80.7675,-62.7559,5.55589
"Pinocembrin",699,Done,0.609,-4.21575,"glide-grid_Ab3ANT_avrg",-4.21575,-0.127804,-0.0535414,-0,0,-43.6331,-12.2187,0.173554,-0.1935,-71.6945,-55.8518,8.914
"Pinocembrin",700,Done,0.579,-4.22893,"glide-grid_Ab3ANT_avrg",-4.22893,-0.0637192,0,-0,0,-41.6207,-13.9448,0.173554,-0.166004,-71.0493,-55.5655,1.70567
"Pinocembrin",701,Done,0.625,-5.22847,"glide-grid_Ab3ANT_avrg",-5.22847,-0.127141,-0.204203,-0,-0.0184506,-17.9741,-33.444,0.173554,-0.153522,-60.9876,-51.4182,12.6441
"Pinocembrin",702,Done,0.656,-5.78633,"glide-grid_Ab3ANT_avrg",-5.78633,-1.00317,-0.143273,-0,-0.0772245,-60.5548,-10.1125,0.173554,-0.191611,-95.0884,-70.6672,4.43139
"Pinocembrin",703,Done,0.64,-4.13487,"glide-grid_Ab3ANT_avrg",-4.13487,-0.410295,-0.104966,-0,0,-42.8523,-9.9673,0.173554,-0.155449,-61.2259,-52.8196,11.2132
"Pinocembrin",704,Done,0.75,-6.4367,"glide-grid_Ab3ANT_avrg",-6.4367,-0.474835,-0.168353,-0,-0.000960706,-47.8796,-22.3412,0.173554,-0.220947,-102.443,-70.2208,16.0614
"Pinocembrin",705,Done,0.609,-4.34454,"glide-grid_Ab3ANT_avrg",-4.34454,-0.611503,-0.00406273,-0,-0.0342158,-48.58,-8.77018,0.173554,-0.123782,-66.8025,-57.3502,8.59538
"Pinocembrin",706,Done,0.657,-5.69048,"glide-grid_Ab3ANT_avrg",-5.69048,-0.203632,0,-0,-0.188116,-50.1583,-18.6145,0.173554,-0.172195,-95.0579,-68.7728,10.4404
"Pinocembrin",707,Done,0.672,-4.18704,"glide-grid_Ab3ANT_avrg",-4.18704,-0.12501,-0.0219541,-0,0,-34.0568,-15.2506,0.173554,-0.223196,-55.048,-49.3074,10.3817
"Pinocembrin",708,Done,0.656,-4.44297,"glide-grid_Ab3ANT_avrg",-4.44297,0,0,-0,0,-42.4723,-15.5128,0.173554,-0.165985,-75.0399,-57.9851,2.09979
"Pinocembrin",709,Done,0.579,-4.4644,"glide-grid_Ab3ANT_avrg",-4.4644,-0.571717,-0.0928558,-0,-0.0250908,-42.1493,-11.5401,0.173554,-0.109804,-68.2204,-53.6895,5.50741
"Pinocembrin",710,Done,0.609,-5.80475,"glide-grid_Ab3ANT_avrg",-5.80475,-0.196661,0,-0,0,-40.1976,-24.2857,0.173554,-0.128899,-88.5013,-64.4833,8.18954
"Pinocembrin",711,Done,0.703,-3.7466,"glide-grid_Ab3ANT_avrg",-3.7466,-1.14664,-0.0256551,-0,-0.0623569,-49.3245,-0.653637,0.173554,-0.121232,-57.2046,-49.9782,3.69632
"Pinocembrin",712,Done,0.64,-5.36443,"glide-grid_Ab3ANT_avrg",-5.36443,-0.0203224,0,-0,0,-38.9982,-23.1283,0.173554,-0.0985025,-80.1319,-62.1266,14.3298
"Pinocembrin",713,Done,0.797,-2.91379,"glide-grid_Ab3ANT_avrg",-2.91379,-0.216531,0,-0,-0.0487141,-36.3224,-6.38907,0.173554,-0.0476154,-46.6813,-42.7115,6.79791
"Pinocembrin",714,Done,0.656,-6.49381,"glide-grid_Ab3ANT_avrg",-6.49381,-0.643502,-0.189222,-0,0,-54.6311,-19.5461,0.173554,-0.171179,-99.8887,-74.1772,13.3269
"Pinocembrin",715,Done,0.672,-5.72952,"glide-grid_Ab3ANT_avrg",-5.72952,-0.0254374,-0.186614,-0,0,-32.7466,-25.952,0.121488,-0.10883,-83.4719,-58.6986,10.1178
"Pinocembrin",716,Done,0.672,-5.05307,"glide-grid_Ab3ANT_avrg",-5.05307,-0.552144,-0.152,-0,0,-37.4067,-16.7045,0.121488,-0.09439,-68.6625,-54.1113,10.0735
"Pinocembrin",717,Done,0.594,-5.47413,"glide-grid_Ab3ANT_avrg",-5.47413,-0.22455,-0.00682499,-0,-0.264202,-39.2955,-20.3693,0.173554,-0.131937,-75.7083,-59.6648,8.40638
"Pinocembrin",718,Done,0.593,-6.52818,"glide-grid_Ab3ANT_avrg",-6.52818,-0.795099,-0.185605,-0,0,-56.5179,-17.9163,0.173554,-0.207693,-101.786,-74.4342,12.1208
"Pinocembrin",719,Done,0.75,-6.16337,"glide-grid_Ab3ANT_avrg",-6.16337,-0.676106,-0.0805577,-0,-0.53,-45.1403,-17.7603,0.121488,-0.0771302,-96.0852,-62.9006,7.14495
"Pinocembrin",720,Done,0.657,-5.61407,"glide-grid_Ab3ANT_avrg",-5.61407,0,-0.00829728,-0,0,-38.6642,-24.7957,0.173554,-0.126765,-81.0645,-63.4598,16.9978
"Pinocembrin",721,Done,0.796,-5.1659,"glide-grid_Ab3ANT_avrg",-5.1659,-0.0919845,-0.209412,-0,0,-47.324,-16.323,0.173554,-0.223401,-85.7946,-63.647,9.81231
"Pinocembrin",722,Done,0.75,-3.95006,"glide-grid_Ab3ANT_avrg",-3.95006,-0.259514,-0.159192,-0,0,-52.8807,-5.79469,0.173554,-0.191673,-70.9253,-58.6754,8.68425
