title,"i_i_glide_lignum","docking_status","r_glide_cpu_time","r_i_docking_score","s_i_glide_gridfile","r_i_glide_gscore","r_i_glide_lipo","r_i_glide_hbond","r_i_glide_metal","r_i_glide_rewards","r_i_glide_evdw","r_i_glide_ecoul","r_i_glide_erotb","r_i_glide_esite","r_i_glide_emodel","r_i_glide_energy","r_i_glide_einternal"
"Pinocembrin",627,"GRID-ENERGY MIN FAILED",0.437,,,,,,,,,,,,,,
"Pinocembrin",628,"GRID-ENERGY MIN FAILED",0.344,,,,,,,,,,,,,,
"Pinocembrin",629,"GRID-ENERGY MIN FAILED",0.359,,,,,,,,,,,,,,
"Pinocembrin",630,"GRID-ENERGY MIN FAILED",0.36,,,,,,,,,,,,,,
"Pinocembrin",631,Done,0.594,-3.04251,"glide-grid_Sa3ANT_avrg",-3.04251,-0.17578,0,-0,0,-43.424,-4.00486,0.173554,-0.268357,-51.0191,-47.4288,11.685
"Pinocembrin",632,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",633,"GRID-ENERGY MIN FAILED",0.313,,,,,,,,,,,,,,
"Pinocembrin",634,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",635,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",636,"GRID-ENERGY MIN FAILED",0.344,,,,,,,,,,,,,,
"Pinocembrin",637,"GRID-ENERGY MIN FAILED",0.282,,,,,,,,,,,,,,
"Pinocembrin",638,"GRID-ENERGY MIN FAILED",0.39,,,,,,,,,,,,,,
"Pinocembrin",639,Done,0.516,-4.10004,"glide-grid_Sa3ANT_avrg",-4.10004,-0.461905,0,-0,-0.0688486,-43.3999,-9.9227,0.173554,-0.0844428,-55.5808,-53.3226,22.4648
"Pinocembrin",640,"NO POSES STORED FOR LIGAND",0.562,,,,,,,,,,,,,,
"Pinocembrin",641,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",642,"GRID-ENERGY MIN FAILED",0.391,,,,,,,,,,,,,,
"Pinocembrin",643,"GRID-ENERGY MIN FAILED",0.5,,,,,,,,,,,,,,
"Pinocembrin",644,Done,0.5,-3.7701,"glide-grid_Sa3ANT_avrg",-3.7701,-0.580071,-0.0426392,-0,0,-27.0217,-10.8939,0.173554,-0.335777,-30.7627,-37.9156,17.5596
"Pinocembrin",645,"GRID-ENERGY MIN FAILED",0.312,,,,,,,,,,,,,,
"Pinocembrin",646,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",647,Done,0.532,-5.42812,"glide-grid_Sa3ANT_avrg",-5.42812,-0.153851,-0.232277,-0,0,-35.7407,-22.2147,0.173554,-0.0963025,-73.7657,-57.9554,12.0671
"Pinocembrin",648,"NO POSES STORED FOR LIGAND",0.484,,,,,,,,,,,,,,
"Pinocembrin",649,"GRID-ENERGY MIN FAILED",0.438,,,,,,,,,,,,,,
"Pinocembrin",650,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",651,Done,0.578,-4.72477,"glide-grid_Sa3ANT_avrg",-4.72477,-0.534824,0,-0,0,-53.3703,-9.13717,0.173554,-0.324408,-74.8353,-62.5075,12.6731
"Pinocembrin",652,"GRID-ENERGY MIN FAILED",0.437,,,,,,,,,,,,,,
"Pinocembrin",653,Done,0.469,-2.56314,"glide-grid_Sa3ANT_avrg",-2.56314,-0.745998,-0.0962673,-0,-0.113914,-9.30705,-6.5364,0.173554,-0.334707,-15.1371,-15.8434,9.23324
"Pinocembrin",654,"GRID-ENERGY MIN FAILED",0.391,,,,,,,,,,,,,,
"Pinocembrin",655,"GRID-ENERGY MIN FAILED",0.468,,,,,,,,,,,,,,
"Pinocembrin",656,"GRID-ENERGY MIN FAILED",0.36,,,,,,,,,,,,,,
"Pinocembrin",657,Done,0.547,-4.20583,"glide-grid_Sa3ANT_avrg",-4.20583,-0.590043,-0.152,-0,0,-23.1709,-14.6847,0.173554,-0.276095,-34.7501,-37.8556,8.43968
"Pinocembrin",658,Done,0.563,-5.34932,"glide-grid_Sa3ANT_avrg",-5.34932,-0.644417,-0.151619,-0,-0.00258788,-23.8519,-21.7415,0.173554,-0.270422,-44.1446,-45.5935,14.4924
"Pinocembrin",659,"GRID-ENERGY MIN FAILED",0.5,,,,,,,,,,,,,,
"Pinocembrin",660,"GRID-ENERGY MIN FAILED",0.312,,,,,,,,,,,,,,
"Pinocembrin",661,"GRID-ENERGY MIN FAILED",0.469,,,,,,,,,,,,,,
"Pinocembrin",662,"GRID-ENERGY MIN FAILED",0.344,,,,,,,,,,,,,,
"Pinocembrin",663,Done,0.547,-3.04251,"glide-grid_Sa3ANT_avrg",-3.04251,-0.17578,0,-0,0,-43.424,-4.00486,0.173554,-0.268357,-51.0191,-47.4288,11.685
"Pinocembrin",664,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",665,"GRID-ENERGY MIN FAILED",0.391,,,,,,,,,,,,,,
"Pinocembrin",666,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",667,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",668,"GRID-ENERGY MIN FAILED",0.407,,,,,,,,,,,,,,
"Pinocembrin",669,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",670,"GRID-ENERGY MIN FAILED",0.297,,,,,,,,,,,,,,
"Pinocembrin",671,Done,0.469,-4.10004,"glide-grid_Sa3ANT_avrg",-4.10004,-0.461905,0,-0,-0.0688486,-43.3999,-9.9227,0.173554,-0.0844428,-55.5808,-53.3226,22.4648
"Pinocembrin",672,"NO POSES STORED FOR LIGAND",0.531,,,,,,,,,,,,,,
"Pinocembrin",673,"GRID-ENERGY MIN FAILED",0.313,,,,,,,,,,,,,,
"Pinocembrin",674,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",675,"GRID-ENERGY MIN FAILED",0.453,,,,,,,,,,,,,,
"Pinocembrin",676,Done,0.5,-4.05763,"glide-grid_Sa3ANT_avrg",-4.05763,-0.779862,-0.258081,-0,0,-23.082,-11.1143,0.173554,-0.37199,-31.9962,-34.1963,17.4325
"Pinocembrin",677,"GRID-ENERGY MIN FAILED",0.36,,,,,,,,,,,,,,
"Pinocembrin",678,"GRID-ENERGY MIN FAILED",0.39,,,,,,,,,,,,,,
"Pinocembrin",679,Done,0.657,-5.42812,"glide-grid_Sa3ANT_avrg",-5.42812,-0.153851,-0.232277,-0,0,-35.7407,-22.2147,0.173554,-0.0963025,-73.7657,-57.9554,12.0671
"Pinocembrin",680,"NO POSES STORED FOR LIGAND",0.484,,,,,,,,,,,,,,
"Pinocembrin",681,"GRID-ENERGY MIN FAILED",0.438,,,,,,,,,,,,,,
"Pinocembrin",682,"GRID-ENERGY MIN FAILED",0.421,,,,,,,,,,,,,,
"Pinocembrin",683,Done,0.547,-4.72477,"glide-grid_Sa3ANT_avrg",-4.72477,-0.534824,0,-0,0,-53.3703,-9.13717,0.173554,-0.324408,-74.8353,-62.5075,12.6731
"Pinocembrin",684,"GRID-ENERGY MIN FAILED",0.5,,,,,,,,,,,,,,
"Pinocembrin",685,Done,0.485,-2.80156,"glide-grid_Sa3ANT_avrg",-2.80156,-0.767209,-0.072505,-0,-0.121245,-4.50443,-9.69115,0.173554,-0.335257,-13.3279,-14.1956,8.92988
"Pinocembrin",686,"GRID-ENERGY MIN FAILED",0.39,,,,,,,,,,,,,,
"Pinocembrin",687,"GRID-ENERGY MIN FAILED",0.438,,,,,,,,,,,,,,
"Pinocembrin",688,"GRID-ENERGY MIN FAILED",0.437,,,,,,,,,,,,,,
"Pinocembrin",689,Done,0.516,-4.20583,"glide-grid_Sa3ANT_avrg",-4.20583,-0.590043,-0.152,-0,0,-23.1709,-14.6847,0.173554,-0.276095,-34.7501,-37.8556,8.43968
"Pinocembrin",690,Done,0.546,-5.34932,"glide-grid_Sa3ANT_avrg",-5.34932,-0.644417,-0.151619,-0,-0.00258788,-23.8519,-21.7415,0.173554,-0.270422,-44.1446,-45.5935,14.4924
"Pinocembrin",691,"GRID-ENERGY MIN FAILED",0.422,,,,,,,,,,,,,,
"Pinocembrin",692,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",693,"GRID-ENERGY MIN FAILED",0.36,,,,,,,,,,,,,,
"Pinocembrin",694,"GRID-ENERGY MIN FAILED",0.359,,,,,,,,,,,,,,
"Pinocembrin",695,Done,0.61,-3.04251,"glide-grid_Sa3ANT_avrg",-3.04251,-0.17578,0,-0,0,-43.424,-4.00486,0.173554,-0.268357,-51.0191,-47.4288,11.685
"Pinocembrin",696,"GRID-ENERGY MIN FAILED",0.421,,,,,,,,,,,,,,
"Pinocembrin",697,"GRID-ENERGY MIN FAILED",0.313,,,,,,,,,,,,,,
"Pinocembrin",698,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",699,"GRID-ENERGY MIN FAILED",0.359,,,,,,,,,,,,,,
"Pinocembrin",700,"GRID-ENERGY MIN FAILED",0.407,,,,,,,,,,,,,,
"Pinocembrin",701,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",702,"GRID-ENERGY MIN FAILED",0.329,,,,,,,,,,,,,,
"Pinocembrin",703,Done,0.484,-4.10004,"glide-grid_Sa3ANT_avrg",-4.10004,-0.461905,0,-0,-0.0688486,-43.3999,-9.9227,0.173554,-0.0844428,-55.5808,-53.3226,22.4648
"Pinocembrin",704,"NO POSES STORED FOR LIGAND",0.562,,,,,,,,,,,,,,
"Pinocembrin",705,"GRID-ENERGY MIN FAILED",0.313,,,,,,,,,,,,,,
"Pinocembrin",706,"GRID-ENERGY MIN FAILED",0.391,,,,,,,,,,,,,,
"Pinocembrin",707,"GRID-ENERGY MIN FAILED",0.484,,,,,,,,,,,,,,
"Pinocembrin",708,Done,0.469,-3.7701,"glide-grid_Sa3ANT_avrg",-3.7701,-0.580071,-0.0426392,-0,0,-27.0217,-10.8939,0.173554,-0.335777,-30.7627,-37.9156,17.5596
"Pinocembrin",709,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",710,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",711,Done,0.625,-5.42812,"glide-grid_Sa3ANT_avrg",-5.42812,-0.153851,-0.232277,-0,0,-35.7407,-22.2147,0.173554,-0.0963025,-73.7657,-57.9554,12.0671
"Pinocembrin",712,"NO POSES STORED FOR LIGAND",0.453,,,,,,,,,,,,,,
"Pinocembrin",713,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",714,"GRID-ENERGY MIN FAILED",0.312,,,,,,,,,,,,,,
"Pinocembrin",715,Done,0.516,-4.72477,"glide-grid_Sa3ANT_avrg",-4.72477,-0.534824,0,-0,0,-53.3703,-9.13717,0.173554,-0.324408,-74.8353,-62.5075,12.6731
"Pinocembrin",716,"GRID-ENERGY MIN FAILED",0.438,,,,,,,,,,,,,,
"Pinocembrin",717,Done,0.5,-2.56314,"glide-grid_Sa3ANT_avrg",-2.56314,-0.745998,-0.0962673,-0,-0.113914,-9.30705,-6.5364,0.173554,-0.334707,-15.1371,-15.8434,9.23324
"Pinocembrin",718,"GRID-ENERGY MIN FAILED",0.343,,,,,,,,,,,,,,
"Pinocembrin",719,"GRID-ENERGY MIN FAILED",0.36,,,,,,,,,,,,,,
"Pinocembrin",720,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",721,Done,0.469,-4.20583,"glide-grid_Sa3ANT_avrg",-4.20583,-0.590043,-0.152,-0,0,-23.1709,-14.6847,0.173554,-0.276095,-34.7501,-37.8556,8.43968
"Pinocembrin",722,Done,0.593,-5.34932,"glide-grid_Sa3ANT_avrg",-5.34932,-0.644417,-0.151619,-0,-0.00258788,-23.8519,-21.7415,0.173554,-0.270422,-44.1446,-45.5935,14.4924
"Pinocembrin",723,"GRID-ENERGY MIN FAILED",0.454,,,,,,,,,,,,,,
"Pinocembrin",724,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",725,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",726,"GRID-ENERGY MIN FAILED",0.359,,,,,,,,,,,,,,
"Pinocembrin",727,Done,0.516,-3.04251,"glide-grid_Sa3ANT_avrg",-3.04251,-0.17578,0,-0,0,-43.424,-4.00486,0.173554,-0.268357,-51.0191,-47.4288,11.685
"Pinocembrin",728,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",729,"GRID-ENERGY MIN FAILED",0.359,,,,,,,,,,,,,,
"Pinocembrin",730,"GRID-ENERGY MIN FAILED",0.391,,,,,,,,,,,,,,
"Pinocembrin",731,"GRID-ENERGY MIN FAILED",0.39,,,,,,,,,,,,,,
"Pinocembrin",732,"GRID-ENERGY MIN FAILED",0.391,,,,,,,,,,,,,,
"Pinocembrin",733,"GRID-ENERGY MIN FAILED",0.297,,,,,,,,,,,,,,
"Pinocembrin",734,"GRID-ENERGY MIN FAILED",0.297,,,,,,,,,,,,,,
"Pinocembrin",735,Done,0.516,-4.10004,"glide-grid_Sa3ANT_avrg",-4.10004,-0.461905,0,-0,-0.0688486,-43.3999,-9.9227,0.173554,-0.0844428,-55.5808,-53.3226,22.4648
"Pinocembrin",736,"NO POSES STORED FOR LIGAND",0.516,,,,,,,,,,,,,,
"Pinocembrin",737,"GRID-ENERGY MIN FAILED",0.36,,,,,,,,,,,,,,
"Pinocembrin",738,"GRID-ENERGY MIN FAILED",0.39,,,,,,,,,,,,,,
"Pinocembrin",739,"GRID-ENERGY MIN FAILED",0.485,,,,,,,,,,,,,,
"Pinocembrin",740,Done,0.515,-4.54198,"glide-grid_Sa3ANT_avrg",-4.54198,-0.707376,-0.221111,-0,0,-21.7467,-15.5019,0.173554,-0.374425,-30.3441,-37.2487,19.7498
"Pinocembrin",741,"GRID-ENERGY MIN FAILED",0.328,,,,,,,,,,,,,,
"Pinocembrin",742,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",743,Done,0.547,-5.42812,"glide-grid_Sa3ANT_avrg",-5.42812,-0.153851,-0.232277,-0,0,-35.7407,-22.2147,0.173554,-0.0963025,-73.7657,-57.9554,12.0671
"Pinocembrin",744,"NO POSES STORED FOR LIGAND",0.469,,,,,,,,,,,,,,
"Pinocembrin",745,"GRID-ENERGY MIN FAILED",0.375,,,,,,,,,,,,,,
"Pinocembrin",746,"GRID-ENERGY MIN FAILED",0.313,,,,,,,,,,,,,,
"Pinocembrin",747,Done,0.578,-4.72477,"glide-grid_Sa3ANT_avrg",-4.72477,-0.534824,0,-0,0,-53.3703,-9.13717,0.173554,-0.324408,-74.8353,-62.5075,12.6731
"Pinocembrin",748,"GRID-ENERGY MIN FAILED",0.406,,,,,,,,,,,,,,
"Pinocembrin",749,Done,0.5,-2.56314,"glide-grid_Sa3ANT_avrg",-2.56314,-0.745998,-0.0962673,-0,-0.113914,-9.30705,-6.5364,0.173554,-0.334707,-15.1371,-15.8434,9.23324
"Pinocembrin",750,"GRID-ENERGY MIN FAILED",0.312,,,,,,,,,,,,,,
"Pinocembrin",751,"GRID-ENERGY MIN FAILED",0.422,,,,,,,,,,,,,,
"Pinocembrin",752,"GRID-ENERGY MIN FAILED",0.344,,,,,,,,,,,,,,
"Pinocembrin",753,Done,0.5,-4.20583,"glide-grid_Sa3ANT_avrg",-4.20583,-0.590043,-0.152,-0,0,-23.1709,-14.6847,0.173554,-0.276095,-34.7501,-37.8556,8.43968
"Pinocembrin",754,Done,0.531,-5.34932,"glide-grid_Sa3ANT_avrg",-5.34932,-0.644417,-0.151619,-0,-0.00258788,-23.8519,-21.7415,0.173554,-0.270422,-44.1446,-45.5935,14.4924
"Pinocembrin",755,"GRID-ENERGY MIN FAILED",0.485,,,,,,,,,,,,,,
"Pinocembrin",756,"GRID-ENERGY MIN FAILED",0.359,,,,,,,,,,,,,,
"Pinocembrin",757,"GRID-ENERGY MIN FAILED",0.313,,,,,,,,,,,,,,
"Pinocembrin",758,"GRID-ENERGY MIN FAILED",0.39,,,,,,,,,,,,,,
"Pinocembrin",759,Done,0.516,-3.04251,"glide-grid_Sa3ANT_avrg",-3.04251,-0.17578,0,-0,0,-43.424,-4.00486,0.173554,-0.268357,-51.0191,-47.4288,11.685
"Quercetagetin",760,Done,0.156,-5.91351,"glide-grid_Sa3ANT_avrg",-5.94531,-0.52163,0,-0,-1.73931,-24.0188,-17.7834,0.184076,0,-57.3716,-41.8022,7.79534
"Quercetagetin",761,Done,0.188,-5.91351,"glide-grid_Sa3ANT_avrg",-5.94531,-0.52163,0,-0,-1.73931,-24.0188,-17.7834,0.184076,0,-57.3716,-41.8022,7.79534
"Quercetagetin",762,Done,0.156,-5.91351,"glide-grid_Sa3ANT_avrg",-5.94531,-0.52163,0,-0,-1.73931,-24.0188,-17.7834,0.184076,0,-57.3716,-41.8022,7.79534
"Quercetagitrin",763,Done,0.328,-5.38976,"glide-grid_Sa3ANT_avrg",-5.38976,-0.0764229,-0.141079,-0,-0.133802,-25.2536,-26.5137,0.246056,-0.0447839,-68.4684,-51.7673,9.29772
"Saponarin",764,Done,0.609,-4.19061,"glide-grid_Sa3ANT_avrg",-4.19061,-0.136378,-0.0507608,-0,0,-34.8701,-16.5932,0.243849,-0.0148335,-59.6011,-51.4633,16.2556
"Scutellarein tetramethyl ether",765,Done,0.125,-3.12841,"glide-grid_Sa3ANT_avrg",-3.12841,-0.0864797,0,-0,-1.07494,-30.78,-3.93188,0.161788,0,-38.6175,-34.7119,6.65163
"11492597",766,Done,0.172,-4.89348,"glide-grid_Sa3ANT_avrg",-4.89348,-0.397186,-0.61998,-0,-1.66191,-26.6077,-6.98905,0.187861,-0.0235211,-43.8577,-33.5968,2.94174
"11492597",767,Done,0.187,-4.89348,"glide-grid_Sa3ANT_avrg",-4.89348,-0.397186,-0.61998,-0,-1.66191,-26.6077,-6.98905,0.187861,-0.0235211,-43.8577,-33.5968,2.94174
"Taxifolin 7-O-rhamnoside",768,Done,0.25,-4.72978,"glide-grid_Sa3ANT_avrg",-4.74958,-0.345285,0,-0,-0.338231,-37.831,-14.8412,0.207549,-0.155877,-65.9329,-52.6722,10.4413
"Taxifolin 7-O-rhamnoside",769,Done,0.297,-4.72978,"glide-grid_Sa3ANT_avrg",-4.74958,-0.345285,0,-0,-0.338231,-37.831,-14.8412,0.207549,-0.155877,-65.9329,-52.6722,10.4413
"Tectorigenin-Xylosyl-Glucoside",770,Done,0.547,-4.77953,"glide-grid_Sa3ANT_avrg",-4.77953,-0.308918,0,-0,0,-16.557,-25.2527,0.243849,-0.0986987,-43.6387,-41.8098,12.5465
"Toringin",771,Done,0.25,-3.00779,"glide-grid_Sa3ANT_avrg",-3.03109,-0.242861,-0.0140898,-0,-0.570149,-35.0285,-5.88527,0.455796,-0.0255682,-46.5486,-40.9137,5.36409
"Toringin",772,Done,0.219,-3.00779,"glide-grid_Sa3ANT_avrg",-3.03109,-0.242861,-0.0140898,-0,-0.570149,-35.0285,-5.88527,0.455796,-0.0255682,-46.5486,-40.9137,5.36409
"Vitexin-4''-O-glucoside",773,"GRID-ENERGY MIN FAILED",0.469,,,,,,,,,,,,,,
"Vitexin-4''-O-glucoside",774,"GRID-ENERGY MIN FAILED",0.484,,,,,,,,,,,,,,
"7,8-Dihydroxyflavone",775,Done,0.125,-4.18971,"glide-grid_Sa3ANT_avrg",-4.20521,-0.191585,0,-0,-1.67565,-20.1986,-10.6672,0.272039,0,-39.8755,-30.8658,2.81498
"7,8-Dihydroxyflavone",776,Done,0.156,-4.18971,"glide-grid_Sa3ANT_avrg",-4.20521,-0.191585,0,-0,-1.67565,-20.1986,-10.6672,0.272039,0,-39.8755,-30.8658,2.81498
"7,8-Dihydroxyflavone",777,Done,0.11,-4.18971,"glide-grid_Sa3ANT_avrg",-4.20521,-0.191585,0,-0,-1.67565,-20.1986,-10.6672,0.272039,0,-39.8755,-30.8658,2.81498
"Isoflavone",778,Done,0.062,-2.71603,"glide-grid_Sa3ANT_avrg",-2.71603,-0.0222147,-0.0926277,-0,-1.89383,-21.272,0.094154,0.342112,0,-24.6541,-21.1778,0.141378
"Homoeriodictyol",779,Done,0.125,-4.61354,"glide-grid_Sa3ANT_avrg",-4.61354,-0.306575,-0.0452917,-0,-1.3481,-18.3812,-13.6953,0.141036,-0.0812615,-39.5718,-32.0765,6.85624
"Homoeriodictyol",780,Done,0.125,-4.61354,"glide-grid_Sa3ANT_avrg",-4.61354,-0.306575,-0.0452917,-0,-1.3481,-18.3812,-13.6953,0.141036,-0.0812615,-39.5718,-32.0765,6.85624
"Homoeriodictyol",781,Done,0.078,-4.61354,"glide-grid_Sa3ANT_avrg",-4.61354,-0.306575,-0.0452917,-0,-1.3481,-18.3812,-13.6953,0.141036,-0.0812615,-39.5718,-32.0765,6.85624
"Flavanomarein",782,Done,0.281,-5.03253,"glide-grid_Sa3ANT_avrg",-5.03253,-0.499421,0,-0,-0.338231,-29.0494,-19.3674,0.276732,-0.114026,-60.9321,-48.4169,13.6368
"3-Methoxyflavone",783,Done,0.125,-3.3181,"glide-grid_Sa3ANT_avrg",-3.3181,-0.533192,0,-0,-1.6891,-26.4991,-0.31036,0.275702,0,-31.4756,-26.8095,1.08914
"5-Desmethylsinensetin",784,Done,0.141,-2.95465,"glide-grid_Sa3ANT_avrg",-2.95465,-0.218527,0,-0,-0.96585,-31.2535,-2.37848,0.149169,0,-34.6486,-33.6319,10.5255
"4'-Hydroxyflavanone",785,Done,0.093,-4.3642,"glide-grid_Sa3ANT_avrg",-4.3642,-0.393003,-0.27957,-0,-1.90519,-29.1312,-4.1972,0.299704,0,-42.8529,-33.3284,0.484805
"Poriol",786,Done,0.11,-3.92636,"glide-grid_Sa3ANT_avrg",-3.92636,-0.365711,-0.167471,-0,-1.45719,-22.2552,-6.81676,0.221551,-0.0222668,-34.7374,-29.072,3.09336
"Persicogenin",787,Done,0.094,-3.56886,"glide-grid_Sa3ANT_avrg",-3.56886,-0.326998,-0.177446,-0,-1.25246,-25.2444,-4.54402,0.186058,-0.0541843,-33.6293,-29.7884,7.28275
"(±)-Naringenin",788,Done,0.109,-6.00887,"glide-grid_Sa3ANT_avrg",-6.00887,-0.35442,-0.576548,-0,-2.05282,-26.6887,-11.7325,0.169221,-0.1,-55.4686,-38.4212,1.587
"(±)-Naringenin",789,Done,0.125,-6.00887,"glide-grid_Sa3ANT_avrg",-6.00887,-0.35442,-0.576548,-0,-2.05282,-26.6887,-11.7325,0.169221,-0.1,-55.4686,-38.4212,1.587
"(±)-Naringenin",790,Done,0.094,-6.00887,"glide-grid_Sa3ANT_avrg",-6.00887,-0.35442,-0.576548,-0,-2.05282,-26.6887,-11.7325,0.169221,-0.1,-55.4686,-38.4212,1.587
"Pelargonidin (chloride)",791,Done,0.172,-7.05179,"glide-grid_Sa3ANT_avrg",-7.15109,-0.697159,-0.977295,-0,-1.55969,-18.2871,-21.6393,0.243301,0,-65.8625,-39.9264,1.27451
"Pelargonidin (chloride)",792,Done,0.156,-7.05179,"glide-grid_Sa3ANT_avrg",-7.15109,-0.697159,-0.977295,-0,-1.55969,-18.2871,-21.6393,0.243301,0,-65.8625,-39.9264,1.27451
"Pelargonidin (chloride)",793,Done,0.14,-7.05179,"glide-grid_Sa3ANT_avrg",-7.15109,-0.697159,-0.977295,-0,-1.55969,-18.2871,-21.6393,0.243301,0,-65.8625,-39.9264,1.27451
"(±)-Naringenin_2",794,Done,0.469,-5.42171,"glide-grid_Sa3ANT_avrg",-5.42171,-0.401505,-0.22514,-0,0,-21.5267,-24.981,0.190538,-0.162113,-53.693,-46.5077,11.97
"Callistephin (chloride)",795,Done,0.265,-5.67384,"glide-grid_Sa3ANT_avrg",-5.75874,-0.526333,-0.526451,-0,-0.45419,-29.9061,-20.5361,0.423946,-0.1,-71.159,-50.4422,7.67445
"Callistephin (chloride)",796,Done,0.297,-5.67384,"glide-grid_Sa3ANT_avrg",-5.75874,-0.526333,-0.526451,-0,-0.45419,-29.9061,-20.5361,0.423946,-0.1,-71.159,-50.4422,7.67445
"Callistephin (chloride)",797,Done,0.313,-5.67384,"glide-grid_Sa3ANT_avrg",-5.75874,-0.526333,-0.526451,-0,-0.45419,-29.9061,-20.5361,0.423946,-0.1,-71.159,-50.4422,7.67445
"7-Methoxyflavone",798,Done,0.109,-3.4363,"glide-grid_Sa3ANT_avrg",-3.4363,-0.491948,-0.16,-0,-1.73293,-20.1334,-2.1364,0.275702,0,-23.0172,-22.2698,7.01555
"3,5,7,3′,4′-Pentamethoxyflavone",799,Done,0.078,-3.02064,"glide-grid_Sa3ANT_avrg",-3.02064,-0.375163,0,-0,-0.870214,-29.8504,-2.81352,0.139287,0,-33.5563,-32.6639,11.0286
"3,6-Dihydroxyflavone",800,Done,0.094,-3.5716,"glide-grid_Sa3ANT_avrg",-3.6575,-0.512659,-0.140425,-0,-1.67565,-10.2454,-7.25684,0.272039,0,-20.8404,-17.5023,0.916246
"3,6-Dihydroxyflavone",801,Done,0.156,-3.5716,"glide-grid_Sa3ANT_avrg",-3.6575,-0.512659,-0.140425,-0,-1.67565,-10.2454,-7.25684,0.272039,0,-20.8404,-17.5023,0.916246
"3',4'-Dimethoxyflavone",802,Done,0.125,-3.26507,"glide-grid_Sa3ANT_avrg",-3.26507,-0.803168,-0.0113495,-0,-1.48438,-18.8275,-1.67877,0.227026,0,-22.9791,-20.5063,0.123217
"Rutin (trihydrate)",803,Done,0.609,-5.60999,"glide-grid_Sa3ANT_avrg",-5.63379,-0.466857,-0.0274362,-0,0,-29.2287,-25.4088,0.214039,-0.0807855,-74.3355,-54.6375,9.99504
"Rutin (trihydrate)",804,Done,0.594,-5.60999,"glide-grid_Sa3ANT_avrg",-5.63379,-0.466857,-0.0274362,-0,0,-29.2287,-25.4088,0.214039,-0.0807855,-74.3355,-54.6375,9.99504
"Azaleatin",805,Done,0.172,-3.70361,"glide-grid_Sa3ANT_avrg",-3.70361,-0.229653,-0.00601255,-0,-1.25276,-25.3597,-7.55536,0.186102,0,-40.5848,-32.915,3.10402
"Azaleatin",806,Done,0.172,-3.70361,"glide-grid_Sa3ANT_avrg",-3.70361,-0.229653,-0.00601255,-0,-1.25276,-25.3597,-7.55536,0.186102,0,-40.5848,-32.915,3.10402
"Azaleatin",807,Done,0.172,-3.70361,"glide-grid_Sa3ANT_avrg",-3.70361,-0.229653,-0.00601255,-0,-1.25276,-25.3597,-7.55536,0.186102,0,-40.5848,-32.915,3.10402
"Syringetin",808,Done,0.234,-3.43137,"glide-grid_Sa3ANT_avrg",-3.45757,-0.0801674,0,-0,-1.04803,-29.1124,-6.88182,0.158531,0,-42.3535,-35.9943,5.08532
"Syringetin",809,Done,0.235,-3.43137,"glide-grid_Sa3ANT_avrg",-3.45757,-0.0801674,0,-0,-1.04803,-29.1124,-6.88182,0.158531,0,-42.3535,-35.9943,5.08532
"Spiraeoside",810,Done,0.25,-5.81508,"glide-grid_Sa3ANT_avrg",-5.83888,-0.35918,-0.41993,-0,-0.242889,-34.9136,-22.7832,0.373927,-0.0276549,-82.8926,-57.6968,6.01969
"Spiraeoside",811,Done,0.265,-5.81508,"glide-grid_Sa3ANT_avrg",-5.83888,-0.35918,-0.41993,-0,-0.242889,-34.9136,-22.7832,0.373927,-0.0276549,-82.8926,-57.6968,6.01969
